order_id,product_id,add_to_cart_order,reordered
1594674,49481,11,1
1594674,15599,12,1
1594674,6141,13,0
1594674,42320,14,0
1594674,6690,15,1
1594674,33488,16,1
1594674,26917,17,1
1594674,40354,18,0
1594674,21137,19,1
1594674,5422,20,1
1594674,38455,21,1
1594674,38732,22,1
1594674,20877,23,0
1594674,46979,24,1
1594674,19624,25,0
1594674,41082,26,1
1595885,40571,1,1
1595885,17616,2,1
1595885,34163,3,1
1595885,4138,4,0
1595885,29993,5,0
1595885,5785,6,0
1595885,7521,7,0
1595885,8884,8,1
1595885,19660,9,0
1595885,25670,10,0
1597617,18583,1,0
1597617,11759,2,0
1597706,42534,1,0
1598168,39534,1,1
1598168,20395,2,1
1598168,7131,3,0
1598168,10310,4,1
1598244,21137,1,1
1598244,9592,2,1
1598244,9515,3,0
1598244,11078,4,1
1598244,27966,5,1
1598244,34530,6,1
1598244,24964,7,0
1598244,39275,8,0
1598244,37646,9,0
1598244,29398,10,0
1598244,31915,11,1
1598244,22825,12,0
1598244,39928,13,0
1598244,24575,14,0
1598244,34243,15,0
1598244,37687,16,0
1598521,432,1,0
1598521,20114,2,1
1598521,32465,3,1
1598521,38012,4,0
1598521,17429,5,0
1598521,16589,6,0
1598521,31717,7,1
1598521,26209,8,0
1599638,13176,1,1
1599638,47766,2,1
1599638,9337,3,0
1599638,37642,4,1
1599638,43295,5,1
1599638,38313,6,1
1599638,23879,7,1
1599638,47280,8,1
1599638,43961,9,1
1599638,2825,10,1
1599638,24489,11,1
1599638,17948,12,1
1599638,3896,13,1
1599638,34282,14,1
1599638,26452,15,1
1599638,42508,16,0
1599638,18598,17,0
1599638,1633,18,1
1599638,18288,19,1
1599638,27104,20,0
1599638,45007,21,1
1599638,41006,22,0
1599638,22935,23,1
1599638,43789,24,0
1599638,21137,25,1
1599638,43122,26,1
1599638,40706,27,0
1599638,11140,28,0
1599638,18171,29,0
1602279,32981,1,1
1602279,25527,2,1
1602279,5449,3,1
1602279,26317,4,1
1602279,9339,5,1
1602279,18523,6,1
1602279,39812,7,1
1602279,1463,8,1
1602279,24157,9,0
1602279,8277,10,0
1602279,14651,11,0
1602279,5450,12,0
1602279,49235,13,0
1602487,39475,1,0
1602487,35594,2,1
1602487,10558,3,1
1602487,7150,4,1
1602487,11454,5,0
1602487,21488,6,0
1602487,46304,7,0
1604425,19376,1,1
1604425,47209,2,1
1604425,29127,3,1
1604887,13944,1,1
1604887,16696,2,1
1604887,42450,3,1
1604887,4210,4,1
1604887,723,5,1
1604887,40592,6,0
1606379,40271,1,1
1606379,37119,2,0
1606379,49605,3,1
1606379,31764,4,1
1606379,36011,5,0
1606789,5479,1,1
1606789,1700,2,1
1606789,13176,3,1
1606789,21903,4,1
1606789,25043,5,1
1606789,14711,6,1
1606789,5640,7,1
1606789,40961,8,1
1606789,20899,9,1
1606789,1511,10,1
1606789,26790,11,1
1606789,2228,12,1
1606789,16953,13,1
1606789,18027,14,1
1606789,22935,15,1
1606789,30489,16,1
1606789,19678,17,1
1606789,24850,18,1
1606789,27156,19,1
1606789,20114,20,1
1606789,17454,21,1
1606789,10749,22,1
1606789,9339,23,1
1606789,34069,24,1
1606789,47209,25,1
1606789,6348,26,1
1606789,24489,27,1
1606789,33248,28,1
1606789,890,29,1
1606789,18479,30,1
1606789,5194,31,1
1606789,26209,32,1
1606789,45007,33,1
1606789,30027,34,0
1606789,44580,35,0
1606789,42585,36,0
1606789,3213,37,0
1606789,8169,38,0
1606789,40873,39,0
1606789,16218,40,0
1606789,13457,41,0
1609550,46667,1,0
1609550,10385,2,0
1609550,7054,3,1
1609550,18234,4,1
1609550,39984,5,0
1609550,27845,6,1
1609550,31717,7,1
1609550,4920,8,1
1609550,33768,9,0
1609550,40706,10,0
1609550,13640,11,0
1609550,26648,12,0
1609699,34993,1,1
1609699,47209,2,1
1609699,42450,3,1
1609699,1653,4,1
1609699,17726,5,1
1609699,25753,6,1
1609699,17183,7,0
1609699,40763,8,0
1609699,40706,9,1
1609699,41229,10,1
1609699,26790,11,1
1609699,39468,12,0
1609699,47766,13,1
1612479,33384,1,0
1612479,34012,2,0
1612479,16415,3,0
1612479,47144,4,0
1612479,11520,5,1
1612479,19508,6,1
1612479,35510,7,0
1612479,35939,8,0
1612479,5025,9,0
1612479,32689,10,0
1612479,47008,11,0
1612479,28824,12,0
1612479,49235,13,1
1612479,11440,14,0
1612965,6347,1,1
1612965,22149,2,1
1612965,19934,3,1
1612965,2295,4,0
1612965,4605,5,1
1612965,41169,6,1
1612965,32407,7,0
1612965,697,8,0
1612965,2314,9,1
1613616,34024,1,1
1613617,15613,1,1
1613617,21497,2,1
1613617,25272,3,1
1613617,27845,4,1
1613617,38274,5,1
1613617,36724,6,1
1613617,45061,7,1
1613617,13198,8,1
1613617,25199,9,1
1613617,43221,10,1
1613617,17630,11,1
1613617,10108,12,1
1613617,25824,13,1
1613617,12258,14,1
1613617,4957,15,1
1613617,28593,16,1
1613617,48239,17,1
1613617,18523,18,1
1613617,47766,19,1
1613617,43352,20,1
1613617,18159,21,1
1613617,20904,22,1
1613617,6317,23,1
1613617,49683,24,1
1613617,260,25,1
1613617,42265,26,1
1613617,21872,27,1
1613617,16797,28,1
1613617,45633,29,1
1613617,2397,30,1
1613617,24852,31,0
1613617,36438,32,1
1613617,19354,33,1
1613617,4920,34,0
1615115,43154,1,1
1615115,22524,2,0
1615115,42736,3,0
1615115,16953,4,0
1615115,33041,5,1
1615368,33147,1,0
1615368,9076,2,0
1615368,17720,3,0
1616029,38644,1,0
1616029,13166,2,1
1616029,24852,3,1
1616029,15604,4,1
1616029,35383,5,1
1616029,44987,6,1
1616106,14992,1,0
1616106,47766,2,1
1616106,30391,3,0
1616106,44449,4,1
1616106,43352,5,1
1616106,24852,6,1
1616106,37646,7,1
1616106,21903,8,1
1616106,46802,9,0
1616106,37065,10,1
1616106,7628,11,1
1616106,8424,12,1
1616106,48679,13,1
1616106,19348,14,0
1616106,42768,15,1
1616106,26369,16,1
1616106,26209,17,1
1616106,17794,18,1
1616106,25890,19,1
1616106,41149,20,0
1616264,38777,1,1
1616264,32303,2,0
1616264,20935,3,1
1617211,1492,1,0
1617211,12481,2,0
1617211,42460,3,1
1617211,10479,4,1
1617211,23800,5,1
1617996,43129,1,0
1617996,33731,2,1
1617996,28985,3,1
1617996,24964,4,1
1617996,23373,5,1
1618646,14886,1,1
1618646,39108,2,1
1618646,24852,3,1
1618646,36865,4,1
1618646,31821,5,1
1618646,32156,6,1
1618646,16207,7,1
1618646,34217,8,1
1618646,13263,9,1
1618646,21513,10,0
1618646,30257,11,0
1618646,39928,12,1
1618646,25197,13,0
1618646,23252,14,0
1618646,13417,15,0
1618646,17264,16,1
1618646,5918,17,0
1618646,38970,18,1
1618646,45200,19,0
1618646,32420,20,0
1618646,23715,21,0
1618646,22220,22,0
1618646,27845,23,1
1618646,1409,24,0
1618646,16743,25,0
1618646,48301,26,0
1618646,37307,27,0
1618646,27767,28,0
1618646,3066,29,0
1618646,22929,30,0
1618646,44487,31,0
1618646,30618,32,0
1618646,6452,33,0
1618646,14356,34,0
1619040,34590,1,0
1619040,9450,2,0
1619040,34466,3,1
1619040,20995,4,0
1619040,8424,5,0
1619040,9337,6,0
1619040,7503,7,0
1619040,43961,8,1
1619040,6141,9,0
1619040,24852,10,1
1619040,21137,11,0
1619040,10305,12,0
1619040,29941,13,1
1619040,5818,14,0
1619040,47766,15,1
1619040,26209,16,0
1619040,38557,17,0
1619040,39877,18,1
1619040,44359,19,0
1619040,36926,20,0
1619138,24852,1,1
1619138,21361,2,0
1619138,49683,3,1
1619138,47766,4,1
1619138,44632,5,1
1619138,46654,6,1
1619138,47626,7,0
1619138,43961,8,1
1619138,31964,9,1
1619138,30953,10,1
1619138,8174,11,0
1619138,43713,12,1
1619138,31506,13,0
1619138,43517,14,0
1619138,27104,15,1
1619138,38383,16,1
1619138,24964,17,0
1619138,48204,18,0
1619138,20995,19,0
1619138,2295,20,1
1619138,31553,21,1
1619138,23001,22,0
1619138,17122,23,1
1619138,39928,24,1
1619138,21053,25,0
1619138,15902,26,0
1619138,48559,27,0
1619138,45603,28,0
1619513,45603,1,1
1619825,47877,1,1
1619825,6889,2,0
1619825,2416,3,0
1619825,41107,4,0
1619825,18168,5,0
1619825,48455,6,0
1619825,19145,7,0
1619825,9214,8,1
1619825,29564,9,0
1619988,35914,1,1
1619988,37646,2,1
1619988,28590,3,1
1620147,4938,1,1
1620147,22362,2,1
1620147,36472,3,1
1620147,21873,4,1
1620147,11266,5,1
1620147,20796,6,1
1620147,8013,7,1
1620147,21572,8,1
1620147,32455,9,1
1620147,12341,10,1
1620147,39275,11,0
1620147,38928,12,1
1620147,27839,13,1
1621514,16428,1,1
1621514,33731,2,1
1622045,49683,1,1
1622045,24235,2,1
1622045,40706,3,1
1622045,19019,4,1
1622045,21137,5,1
1622045,12315,6,1
1622045,44479,7,1
1622045,40063,8,1
1622045,43713,9,1
1622045,39013,10,1
1622045,24852,11,1
1622045,18352,12,0
1622045,6194,13,0
1622045,26668,14,0
1622045,49175,15,0
1622045,12545,16,1
1622592,10749,1,0
1622592,22935,2,1
1622592,41290,3,0
1622592,31343,4,0
1622592,20114,5,0
1622592,890,6,0
1622592,21938,7,0
1622592,43262,8,0
1622592,19377,9,0
1622592,6020,10,0
1622592,22451,11,0
1624530,11460,1,1
1624530,28682,2,1
1624530,20345,3,1
1624530,7353,4,1
1624530,3384,5,0
1624790,46041,1,1
1624790,27216,2,1
1624790,18296,3,0
1624790,15869,4,0
1624790,34103,5,0
1627828,40174,1,1
1627828,41950,2,1
1627828,5212,3,1
1627828,24852,4,1
1627828,11068,5,1
1627828,31717,6,1
1627828,21137,7,1
1627828,47766,8,1
1627828,46654,9,0
1627828,21392,10,1
1629233,24561,1,1
1629233,33215,2,1
1629233,33198,3,0
1629424,4920,1,1
1629551,4258,1,0
1629551,28427,2,1
1629551,36186,3,1
1629551,16032,4,1
1629551,24489,5,1
1629551,4942,6,0
1629551,8519,7,0
1629551,5876,8,0
1629551,31553,9,1
1629551,13230,10,1
1629551,16816,11,1
1629551,8174,12,1
1629551,27104,13,1
1629551,30162,14,1
1629729,22298,1,0
1629729,25824,2,0
1629729,48299,3,0
1629729,11563,4,0
1629729,45116,5,0
1629729,10388,6,0
1629729,35985,7,0
1629729,41874,8,0
1629729,45763,9,0
1629729,47611,10,0
1631492,18362,1,1
1631492,33043,2,1
1631492,11520,3,1
1632095,23765,1,1
1632095,17526,2,1
1632095,21903,3,1
1632095,5127,4,1
1632175,32747,1,1
1632175,48848,2,1
1632175,21403,3,1
1632175,32467,4,0
1632175,12703,5,0
1632175,48364,6,1
1632175,46667,7,1
1632175,5450,8,1
1632175,42736,9,1
1632175,21903,10,1
1632175,33768,11,1
1632175,23405,12,1
1632175,22169,13,1
1632175,18594,14,0
1632175,21267,15,1
1632175,5479,16,0
1632389,6414,1,1
1632389,12451,2,0
1632389,16797,3,1
1632389,44292,4,1
1632389,37645,5,1
1632389,47322,6,1
1632389,45368,7,0
1632389,12817,8,0
1632389,46677,9,0
1632389,33361,10,1
1632389,16756,11,0
1633266,26635,1,0
1633266,34005,2,0
1633266,38777,3,0
1633266,12914,4,0
1634876,21783,1,1
1634876,42803,2,1
1634876,21137,3,1
1634876,33674,4,1
1634876,39477,5,1
1634876,47209,6,1
1634876,49235,7,1
1634876,1215,8,1
1634876,4793,9,1
1634876,13176,10,1
1634876,45937,11,1
1634876,6193,12,1
1634876,43961,13,1
1634876,15649,14,1
1634876,3527,15,1
1634876,19711,16,1
1634876,4421,17,1
1634876,27344,18,1
1634876,12144,19,1
1634876,5646,20,0
1634936,13176,1,1
1634936,47766,2,1
1634936,16083,3,1
1634936,46969,4,1
1634936,32320,5,1
1634936,35270,6,1
1634936,7948,7,1
1634936,18503,8,1
1634936,21463,9,1
1634936,48679,10,1
1634936,24082,11,1
1634936,39275,12,1
1634936,43352,13,1
1634936,39699,14,1
1634936,2124,15,0
1634936,24009,16,1
1635426,32655,1,0
1635426,38827,2,1
1635426,21841,3,1
1635426,4288,4,1
1635426,39055,5,1
1636031,19348,1,1
1636031,28836,2,0
1636701,47766,1,1
1636701,5438,2,1
1636701,14133,3,1
1636701,23579,4,1
1636701,23630,5,1
1636701,45123,6,1
1636701,47144,7,0
1636701,4920,8,0
1636701,25513,9,1
1637845,43789,1,1
1637845,14947,2,1
1637845,47626,3,1
1637845,35951,4,1
1637845,18234,5,1
1638537,29078,1,0
1638537,32035,2,0
1638537,41238,3,0
1638537,11858,4,1
1638537,40339,5,1
1638537,7494,6,1
1638537,9419,7,1
1638537,29809,8,1
1638537,23411,9,1
1638631,35221,1,1
1638631,1244,2,1
1638631,13535,3,1
1638631,22935,4,1
1638631,34969,5,1
1638631,17794,6,1
1638631,45224,7,1
1638631,46720,8,1
1638631,25965,9,1
1638631,38293,10,1
1638631,41149,11,1
1638631,5732,12,1
1638631,5652,13,1
1638631,4799,14,0
1638631,10385,15,0
1638631,32981,16,0
1638631,40706,17,1
1638631,19964,18,0
1638631,47766,19,1
1638720,38662,1,0
1638720,20591,2,1
1638720,11068,3,1
1638720,39275,4,0
1638720,29627,5,1
1638720,42701,6,0
1638720,8025,7,0
1638720,24654,8,1
1638720,2763,9,1
1638720,22035,10,0
1638720,29244,11,1
1638720,9515,12,1
1638720,31477,13,0
1638720,48368,14,0
1638720,12732,15,0
1638720,6631,16,0
1638720,15392,17,0
1638720,7751,18,0
1638720,14332,19,1
1638720,40516,20,0
1638720,28842,21,0
1638720,40706,22,0
1638720,8193,23,0
1638822,7704,1,1
1638822,5479,2,1
1638822,4116,3,0
1638822,44873,4,1
1638822,45393,5,0
1638822,23181,6,0
1638822,41220,7,1
1639127,23909,1,1
1639127,24852,2,1
1639127,5987,3,0
1639127,47144,4,1
1639127,6522,5,1
1639544,45066,1,1
1639544,30391,2,1
1639544,28842,3,1
1639544,47626,4,1
1639544,46667,5,1
1639544,8424,6,1
1639544,26351,7,1
1639544,27521,8,0
1639544,6361,9,1
1639544,44795,10,0
1639544,812,11,1
1639544,22504,12,1
1639544,35108,13,1
1639544,5258,14,0
1639544,49520,15,1
1639544,6948,16,1
1639544,37257,17,1
1639544,5134,18,1
1639544,30489,19,1
1639544,21137,20,1
1639544,27966,21,1
1639703,48812,1,1
1639703,44088,2,0
1640279,11710,1,0
1640279,14084,2,1
1640279,21137,3,1
1640279,3896,4,1
1640279,36397,5,1
1640279,43713,6,1
1640279,37220,7,1
1640279,26319,8,0
1640279,16403,9,0
1640279,42030,10,0
1640422,23909,1,1
1640422,23445,2,1
1640669,37121,1,1
1641144,35181,1,1
1641144,186,2,1
1641144,42240,3,1
1641144,33041,4,1
1641144,47919,5,1
1641144,37377,6,1
1641144,34886,7,1
1641144,28371,8,1
1641144,48742,9,1
1641144,36086,10,1
1641144,13866,11,1
1641144,4137,12,0
1641144,46541,13,1
1641144,41844,14,1
1641144,36186,15,1
1641144,13870,16,1
1641625,35561,1,1
1641625,11759,2,1
1641625,37710,3,1
1641625,21573,4,1
1641625,32478,5,1
1641625,13176,6,1
1641625,12341,7,1
1643699,21709,1,1
1643699,47144,2,1
1643699,20119,3,1
1643699,49235,4,1
1643699,24852,5,1
1643699,39877,6,1
1644024,43154,1,1
1644024,13176,2,1
1644024,13575,3,1
1644024,6184,4,1
1644024,19691,5,1
1644024,21572,6,1
1644024,5161,7,1
1644024,18023,8,1
1644024,31651,9,1
1644024,5971,10,1
1644024,39657,11,1
1644127,49189,1,0
1644127,36821,2,0
1644127,47866,3,0
1644127,8638,4,0
1644127,48800,5,0
1644502,42265,1,0
1644502,1689,2,1
1644502,30591,3,0
1644502,30827,4,1
1644502,38928,5,1
1644502,13575,6,1
1645043,12935,1,1
1645043,13176,2,1
1645043,14355,3,1
1645043,44815,4,1
1645043,20734,5,0
1645043,49158,6,1
1645043,21195,7,0
1645087,47766,1,1
1645087,41540,2,0
1645087,21150,3,0
1645087,36766,4,1
1645087,21938,5,1
1645087,2295,6,0
1645087,17862,7,0
1645087,46927,8,0
1645087,13979,9,0
1645087,38890,10,0
1645087,37353,11,1
1645340,28842,1,1
1645340,3880,2,1
1645340,11233,3,1
1645340,15622,4,1
1645340,20114,5,1
1645340,47626,6,1
1645340,22218,7,0
1645340,19433,8,0
1645761,10326,1,1
1645761,38768,2,1
1645761,30827,3,1
1645761,42265,4,1
1645761,23423,5,1
1645761,8803,6,1
1645761,651,7,1
1645761,17122,8,1
1645761,16797,9,1
1645761,31759,10,1
1646020,20068,1,0
1646020,42701,2,1
1646020,24852,3,1
1646020,4605,4,1
1646020,21137,5,1
1646020,26209,6,1
1646020,46175,7,1
1646020,19706,8,1
1646020,2386,9,1
1646020,49235,10,1
1646020,31823,11,1
1646020,7948,12,1
1646020,27966,13,1
1646020,27555,14,1
1646020,32689,15,1
1646020,34608,16,1
1646243,12290,1,1
1646243,46565,2,1
1646243,42342,3,1
1646243,38164,4,1
1646243,9264,5,1
1647290,46149,1,1
1647290,3798,2,0
1647290,24135,3,0
1647290,16797,4,0
1647290,43352,5,1
1647290,14032,6,0
1647290,39275,7,0
1647290,8048,8,1
1647290,30450,9,1
1647290,27839,10,1
1647290,30720,11,0
1647386,43713,1,0
1647386,31717,2,0
1647386,581,3,0
1647386,11497,4,1
1648472,10481,1,1
1648472,18465,2,1
1648472,11100,3,1
1648472,47209,4,1
1648472,18362,5,1
1648472,46106,6,1
1648472,13565,7,1
1648472,44632,8,1
1648472,27104,9,1
1648472,27244,10,1
1648472,49519,11,1
1648472,5973,12,1
1648472,42736,13,0
1648472,48748,14,0
1648472,24292,15,0
1648472,25824,16,0
1648472,23644,17,1
1648472,20580,18,0
1648472,34243,19,0
1648472,21903,20,0
1648472,41220,21,0
1648472,42265,22,0
1648472,44359,23,0
1651671,40688,1,1
1651710,24852,1,1
1652574,24561,1,1
1652574,4428,2,1
1652574,34214,3,1
1652574,20114,4,1
1652574,36695,5,0
1652574,35108,6,0
1652574,22935,7,1
1652574,47766,8,1
1652574,20520,9,0
1652574,27156,10,0
1652574,26842,11,0
1652574,26209,12,1
1652574,44628,13,0
1652574,24654,14,0
1652574,8025,15,0
1652574,9337,16,0
1652574,35838,17,0
1652574,10978,18,0
1652574,42768,19,0
1652574,46667,20,0
1652574,17956,21,0
1652574,11097,22,0
1652574,13198,23,0
1652574,29650,24,0
1652574,24964,25,1
1652574,24184,26,1
1652574,17794,27,1
1652574,890,28,0
1652574,42701,29,1
1652915,46553,1,0
1652915,20093,2,0
1652915,27,3,0
1652915,12945,4,0
1652915,26531,5,0
1652915,10500,6,0
1653260,16797,1,1
1653260,22423,2,1
1653260,9862,3,1
1653260,204,4,0
1653260,46802,5,1
1653260,12931,6,0
1653260,27966,7,1
1653260,11182,8,0
1653260,605,9,0
1653260,14922,10,0
1653260,19513,11,1
1653810,33863,1,0
1653810,14104,2,1
1653810,47050,3,1
1653810,44338,4,1
1653968,44359,1,1
1653968,39877,2,1
1653968,28985,3,1
1653968,45007,4,1
1653968,29837,5,1
1653968,36777,6,1
1653968,21137,7,1
1653968,26606,8,1
1653968,31553,9,1
1653968,8021,10,0
1653968,47626,11,0
1653968,24838,12,1
1653968,10960,13,1
1653968,42557,14,0
1653968,27156,15,0
1653968,22849,16,1
1653968,15937,17,1
1653968,4671,18,0
1654344,6235,1,1
1654344,38750,2,1
1654344,11159,3,1
1654344,47209,4,1
1654344,26165,5,1
1654344,6646,6,1
1654344,44830,7,1
1654344,19811,8,1
1654344,25931,9,1
1654344,34141,10,1
1654344,32099,11,1
1654344,40604,12,1
1654344,22240,13,1
1654344,49095,14,1
1654344,24852,15,1
1654344,8996,16,1
1654344,31915,17,1
1654344,28204,18,1
1654344,24631,19,1
1654344,14898,20,1
1654344,12240,21,0
1654344,36476,22,1
1654344,12614,23,1
1654344,11494,24,0
1655147,30827,1,1
1655147,5388,2,0
1655147,35887,3,0
1655960,44926,1,1
1655960,19389,2,0
1655960,38739,3,0
1655960,45007,4,0
1655960,44142,5,1
1655960,7969,6,1
1655960,34640,7,0
1655960,35042,8,1
1655960,25544,9,0
1655960,10032,10,1
1655960,24852,11,1
1655960,24747,12,1
1655960,23115,13,0
1655960,18337,14,1
1655960,31196,15,1
1656443,47144,1,0
1656443,33664,2,0
1656443,34234,3,0
1656443,32679,4,0
1656443,41419,5,0
1656443,30230,6,0
1656469,27966,1,1
1656469,44375,2,1
1656469,4658,3,1
1656469,21137,4,1
1656469,3957,5,1
1656469,24390,6,1
1656469,40961,7,1
1656469,19678,8,1
1656469,10960,9,0
1656469,22328,10,0
1656469,9621,11,0
1656469,49175,12,0
1656469,9531,13,0
1656743,44703,1,1
1656743,38383,2,1
1656743,13176,3,1
1656743,4472,4,1
1656743,42615,5,0
1656743,48697,6,0
1656743,9178,7,1
1656743,48220,8,1
1656743,36149,9,1
1656743,1640,10,0
1656743,7179,11,0
1656743,39928,12,1
1656743,46667,13,1
1656743,41259,14,1
1656743,30391,15,1
1656743,48785,16,1
1656743,5876,17,1
1656743,26209,18,1
1656743,23803,19,1
1656743,11250,20,1
1656743,30621,21,1
1656743,44684,22,1
1656743,39990,23,0
1656743,40426,24,1
1656743,35946,25,0
1656743,9436,26,1
1656743,14651,27,1
1656743,26800,28,1
1656743,10749,29,1
1656743,37065,30,1
1656743,34126,31,1
1656743,8955,32,1
1656743,21616,33,1
1656784,37359,1,0
1658723,24852,1,1
1658723,21903,2,1
1658723,12872,3,1
1658723,42699,4,1
1658723,27344,5,1
1658723,28849,6,1
1658723,7299,7,1
1658723,47626,8,0
1658723,10246,9,0
1658810,43792,1,1
1658810,25170,2,1
1658810,5716,3,1
1658810,23909,4,1
1659540,13176,1,1
1659540,45066,2,1
1659540,4920,3,1
1659540,40001,4,1
1659540,49683,5,1
1659540,39947,6,1
1659540,10369,7,1
1659540,18564,8,1
1659540,16797,9,1
1659540,14084,10,1
1659540,27966,11,1
1659540,26128,12,0
1659540,2086,13,1
1659540,29328,14,0
1659540,23854,15,0
1659540,8518,16,0
1659644,21405,1,0
1659644,23265,2,0
1659644,43772,3,0
1659644,37131,4,0
1659644,47258,5,0
1659644,29556,6,0
1659644,6238,7,0
1659644,32689,8,0
1659644,35782,9,1
1659644,42265,10,0
1659644,19508,11,1
1659644,34939,12,1
1659644,13076,13,1
1659644,47734,14,0
1659644,27999,15,1
1659933,31915,1,1
1659933,30169,2,1
1659933,18465,3,1
1659933,47209,4,1
1659933,43961,5,1
1659933,24852,6,1
1659933,27086,7,1
1659933,21616,8,1
1659933,7916,9,1
1659933,47526,10,1
1659933,2825,11,1
1659933,25931,12,1
1659933,40706,13,1
1659933,46906,14,1
1659933,34969,15,1
1659933,47626,16,0
1659933,26209,17,0
1659933,18883,18,0
1659933,39275,19,0
1659933,34005,20,0
1659933,4562,21,0
1659933,7948,22,0
1659933,42828,23,1
1659933,9049,24,0
1659933,12290,25,0
1659933,23909,26,0
1659933,34050,27,0
1659933,29439,28,0
1659933,8414,29,1
1659933,18523,30,1
1659933,17872,31,0
1659933,40396,32,0
1659933,17200,33,0
1659933,15961,34,0
1659933,9639,35,1
1659933,45368,36,0
1659933,27847,37,1
1659933,44360,38,0
1660167,13176,1,1
1660417,35359,1,0
1660417,39352,2,0
1660417,21011,3,0
1660417,30801,4,1
1660417,30731,5,1
1660417,46222,6,1
1660417,1200,7,0
1660417,15042,8,0
1660417,16933,9,0
1660417,23723,10,0
1660417,18526,11,1
1660417,47970,12,1
1660417,14527,13,0
1660417,22201,14,0
1660417,12630,15,0
1660417,11331,16,0
1660417,31778,17,0
1660417,16305,18,0
1660417,41136,19,1
1660417,44548,20,0
1660417,36266,21,0
1660417,40557,22,0
1660417,17322,23,1
1660417,30376,24,0
1660417,27692,25,0
1660417,47675,26,0
1660417,5806,27,0
1660417,38825,28,0
1660417,23803,29,1
1660417,29487,30,1
1660417,4605,31,1
1660417,4920,32,1
1660417,28842,33,1
1660417,1181,34,0
1660417,4136,35,0
1660417,23909,36,1
1660417,23888,37,0
1660417,31618,38,0
1660417,38154,39,0
1660417,14613,40,0
1660546,27086,1,1
1660546,21267,2,1
1660546,22935,3,1
1660546,39013,4,0
1660546,27521,5,1
1660546,28420,6,0
1660546,39475,7,0
1660546,16083,8,1
1660546,46979,9,1
1660546,32904,10,0
1660546,5752,11,0
1660546,13176,12,1
1660546,23025,13,1
1660546,32864,14,0
1660546,3697,15,1
1663919,4781,1,1
1663919,40795,2,1
1663919,31043,3,1
1663919,11626,4,1
1664308,17429,1,1
1664308,12075,2,1
1664308,43961,3,1
1664308,39922,4,1
1664308,31040,5,1
1664308,14761,6,1
1664308,27966,7,0
1664555,18811,1,1
1664555,27845,2,1
1664555,43735,3,1
1664555,45767,4,0
1664555,47167,5,1
1664555,24964,6,1
1664555,21903,7,1
1664555,24852,8,1
1664555,45066,9,1
1664652,17341,1,1
1664652,22788,2,0
1664652,44410,3,0
1664652,28703,4,0
1664652,36956,5,0
1664652,43263,6,1
1664652,19734,7,0
1664652,4514,8,1
1664652,43115,9,0
1664652,26506,10,0
1664652,44368,11,0
1664652,20137,12,0
1664652,11679,13,0
1664652,19495,14,0
1664652,37436,15,0
1664652,22120,16,0
1664652,27701,17,0
1664652,20770,18,0
1664652,256,19,0
1664652,4447,20,0
1664652,34160,21,0
1664652,21417,22,0
1664652,2115,23,0
1664652,12807,24,0
1664652,17874,25,0
1664652,43428,26,0
1664661,37646,1,1
1664661,47877,2,1
1664661,40174,3,1
1664661,17316,4,1
1664661,4942,5,1
1664661,30169,6,1
1664661,39475,7,1
1664661,14111,8,1
1664661,44156,9,1
1664661,25805,10,1
1664661,26223,11,1
1664661,11707,12,1
1664661,812,13,1
1664661,9411,14,1
1664661,42972,15,1
1664661,39408,16,0
1664661,47977,17,1
1664661,2825,18,1
1664661,19894,19,1
1664661,19849,20,1
1664661,45603,21,1
1664661,48559,22,1
1664661,44728,23,1
1664661,10032,24,1
1664661,28204,25,1
1664661,3827,26,0
1664661,44219,27,1
1664661,46692,28,1
1665167,33754,1,1
1665167,35914,2,0
1665167,36397,3,1
1665167,45698,4,0
1665167,44367,5,0
1665167,5750,6,0
1665167,19057,7,0
1666095,20738,1,1
1666095,30764,2,1
1666095,6729,3,1
1666624,22017,1,1
1666624,41594,2,1
1666624,7650,3,1
1666624,31725,4,1
1666624,27102,5,0
1666624,17341,6,0
1666624,27801,7,0
1666624,5782,8,1
1666624,37722,9,0
1666624,4289,10,1
1666624,12481,11,0
1666624,6166,12,0
1666624,21782,13,0
1666624,39041,14,0
1668081,30489,1,1
1668081,47209,2,1
1668081,7175,3,1
1668081,5684,4,1
1668081,14678,5,1
1668081,44632,6,0
1668081,23054,7,1
1668081,11712,8,0
1668081,25133,9,0
1668081,28745,10,0
1668081,5785,11,1
1668081,40001,12,0
1668081,27966,13,0
1668081,20943,14,0
1668081,31343,15,1
1668081,13409,16,0
1668081,49140,17,0
1668081,11352,18,0
1668081,42987,19,0
1668081,15377,20,0
1668081,21903,21,1
1668081,43961,22,0
1668081,28934,23,0
1668081,13176,24,1
1669500,40004,1,1
1669500,6789,2,1
1669500,34898,3,1
1669500,31343,4,0
1669500,37658,5,0
1669500,39844,6,0
1669500,48205,7,0
1669500,15976,8,0
1669500,40920,9,0
1669500,22598,10,0
1669500,8744,11,0
1669500,36010,12,0
1669500,33791,13,0
1669500,23296,14,0
1669500,34640,15,0
1669500,19805,16,0
1669500,48675,17,0
1669500,30526,18,0
1669500,8638,19,0
1669500,2144,20,0
1669500,44142,21,0
1669711,20392,1,1
1669711,5640,2,1
1669711,14633,3,1
1669711,24841,4,1
1669711,12384,5,1
1669711,44560,6,1
1669711,18362,7,1
1669711,18618,8,1
1669711,6975,9,1
1669711,19006,10,1
